scenario,queryNo,query,state,mode,database,time,dbhits,memory
S_Ts-2,4,"PROFILE MATCH (ts:TrainService) WHERE ts.type CONTAINS ""Sprinter"" RETURN DISTINCT ts.number, ts.operator",before,retrieval,memgraph,150.390503,356326,
S_Ts-2,1,"PROFILE MATCH ()-[t:STOPS_AT]->(s:Station) WHERE s.name IS NOT NULL AND t.code IS NOT NULL AND s.name = ""Innsbruck Hbf"" SET t.code = ""Rainbow""",before,update,memgraph,37.662438,194278,
S_Ts-2,1,"PROFILE MATCH ()-[t:STOPS_AT]->(s:Station) WHERE s.name IS NOT NULL AND t.code IS NOT NULL RETURN DISTINCT t.code, s.name",before,retrieval,memgraph,1086.249713,5675074,
S_Ts-2,2,"PROFILE MATCH (ts:TrainService)-[t:STOPS_AT]->(s:Station) WHERE ts.type CONTAINS ""Nightjet"" RETURN DISTINCT ts.number, ts.type, t.code",before,retrieval,memgraph,93.56385200000001,200599,
S_Ts-2,3,"PROFILE MATCH (ts:TrainService) WHERE ts.type CONTAINS ""Nightjet"" RETURN DISTINCT ts.number, ts.completely_cancelled",before,retrieval,memgraph,88.87889399999999,194463,
S_Ts-2,4,"PROFILE MATCH (ts:TrainService) WHERE ts.type CONTAINS ""Sprinter"" RETURN DISTINCT ts.number, ts.operator",before,retrieval,memgraph,150.159187,356326,
S_Ts-2,1,"PROFILE MATCH ()-[t:STOPS_AT]->(s:Station) WHERE s.name IS NOT NULL AND t.code IS NOT NULL AND s.name = ""Innsbruck Hbf"" SET t.code = ""Rainbow""",before,update,memgraph,37.636488,194278,
S_Ts-2,1,"PROFILE MATCH ()-[t:STOPS_AT]->(s:Station) WHERE s.name IS NOT NULL AND t.code IS NOT NULL RETURN DISTINCT t.code, s.name",before,retrieval,memgraph,1086.7762509999998,5675074,
S_Ts-2,2,"PROFILE MATCH (ts:TrainService)-[t:STOPS_AT]->(s:Station) WHERE ts.type CONTAINS ""Nightjet"" RETURN DISTINCT ts.number, ts.type, t.code",before,retrieval,memgraph,92.97513000000001,200599,
S_Ts-2,3,"PROFILE MATCH (ts:TrainService) WHERE ts.type CONTAINS ""Nightjet"" RETURN DISTINCT ts.number, ts.completely_cancelled",before,retrieval,memgraph,88.916119,194463,
S_Ts-2,4,"PROFILE MATCH (ts:TrainService) WHERE ts.type CONTAINS ""Sprinter"" RETURN DISTINCT ts.number, ts.operator",before,retrieval,memgraph,150.63503999999995,356326,
S_Ts-2,1,"PROFILE MATCH ()-[t:STOPS_AT]->(s:Station) WHERE s.name IS NOT NULL AND t.code IS NOT NULL AND s.name = ""Innsbruck Hbf"" SET t.code = ""Rainbow""",before,update,memgraph,38.11767999999999,194278,
S_Ts-2,1,"PROFILE MATCH ()-[t:STOPS_AT]->(s:Station) WHERE s.name IS NOT NULL AND t.code IS NOT NULL RETURN DISTINCT t.code, s.name",before,retrieval,memgraph,1086.492524,5675074,
S_Ts-2,2,"PROFILE MATCH (ts:TrainService)-[t:STOPS_AT]->(s:Station) WHERE ts.type CONTAINS ""Nightjet"" RETURN DISTINCT ts.number, ts.type, t.code",before,retrieval,memgraph,88.052244,200599,
S_Ts-2,3,"PROFILE MATCH (ts:TrainService) WHERE ts.type CONTAINS ""Nightjet"" RETURN DISTINCT ts.number, ts.completely_cancelled",before,retrieval,memgraph,88.480876,194463,
S_Ts-2,4,"PROFILE MATCH (ts:TrainService) WHERE ts.type CONTAINS ""Sprinter"" RETURN DISTINCT ts.number, ts.operator",before,retrieval,memgraph,145.24903999999998,356326,
S_Ts-2,1,"PROFILE MATCH ()-[t:STOPS_AT]->(s:Station) WHERE s.name IS NOT NULL AND t.code IS NOT NULL AND s.name = ""Innsbruck Hbf"" SET t.code = ""Rainbow""",before,update,memgraph,32.694936,194278,
S_Ts-2,1,"PROFILE MATCH ()-[t:STOPS_AT]->(s:Station) WHERE s.name IS NOT NULL AND t.code IS NOT NULL RETURN DISTINCT t.code, s.name",before,retrieval,memgraph,1082.1849570000002,5675074,
S_Ts-2,2,"PROFILE MATCH (ts:TrainService)-[t:STOPS_AT]->(s:Station) WHERE ts.type CONTAINS ""Nightjet"" RETURN DISTINCT ts.number, ts.type, t.code",before,retrieval,memgraph,88.210621,200599,
S_Ts-2,3,"PROFILE MATCH (ts:TrainService) WHERE ts.type CONTAINS ""Nightjet"" RETURN DISTINCT ts.number, ts.completely_cancelled",before,retrieval,memgraph,88.91734100000001,194463,
S_Ts-2,4,"PROFILE MATCH (ts:TrainService) WHERE ts.type CONTAINS ""Sprinter"" RETURN DISTINCT ts.number, ts.operator",before,retrieval,memgraph,150.89194500000002,356326,
S_Ts-2,1,"PROFILE MATCH ()-[t:STOPS_AT]->(s:Station) WHERE s.name IS NOT NULL AND t.code IS NOT NULL AND s.name = ""Innsbruck Hbf"" SET t.code = ""Rainbow""",before,update,memgraph,37.646673,194278,
S_Ts-2,1,"PROFILE MATCH ()-[t:STOPS_AT]->(s:Station) WHERE s.name IS NOT NULL AND t.code IS NOT NULL RETURN DISTINCT t.code, s.name",before,retrieval,memgraph,1080.7795,5675074,
S_Ts-2,2,"PROFILE MATCH (ts:TrainService)-[t:STOPS_AT]->(s:Station) WHERE ts.type CONTAINS ""Nightjet"" RETURN DISTINCT ts.number, ts.type, t.code",before,retrieval,memgraph,42.727066,200599,
S_Ts-2,3,"PROFILE MATCH (ts:TrainService) WHERE ts.type CONTAINS ""Nightjet"" RETURN DISTINCT ts.number, ts.completely_cancelled",before,retrieval,memgraph,39.770196000000006,194463,
S_Ts-2,4,"PROFILE MATCH (ts:TrainService) WHERE ts.type CONTAINS ""Sprinter"" RETURN DISTINCT ts.number, ts.operator",before,retrieval,memgraph,99.167548,356326,
S_Ts-2,1,"PROFILE MATCH ()-[t:STOPS_AT]->(s:Station) WHERE s.name IS NOT NULL AND t.code IS NOT NULL AND s.name = ""Innsbruck Hbf"" SET t.code = ""Rainbow""",before,update,memgraph,17.373479,194278,
S_Ts-2,1,"PROFILE MATCH ()-[t:STOPS_AT]->(s:Station) WHERE s.name IS NOT NULL AND t.code IS NOT NULL RETURN DISTINCT t.code, s.name",before,retrieval,memgraph,1076.425766,5675074,
S_Ts-2,2,"PROFILE MATCH (ts:TrainService)-[t:STOPS_AT]->(s:Station) WHERE ts.type CONTAINS ""Nightjet"" RETURN DISTINCT ts.number, ts.type, t.code",before,retrieval,memgraph,93.41252499999999,200599,
S_Ts-2,3,"PROFILE MATCH (ts:TrainService) WHERE ts.type CONTAINS ""Nightjet"" RETURN DISTINCT ts.number, ts.completely_cancelled",before,retrieval,memgraph,42.091995000000004,194463,
S_Ts-2,4,"PROFILE MATCH (ts:TrainService) WHERE ts.type CONTAINS ""Sprinter"" RETURN DISTINCT ts.number, ts.operator",before,retrieval,memgraph,98.34453399999998,356326,
S_Ts-2,1,"PROFILE MATCH ()-[t:STOPS_AT]->(s:Station) WHERE s.name IS NOT NULL AND t.code IS NOT NULL AND s.name = ""Innsbruck Hbf"" SET t.code = ""Rainbow""",before,update,memgraph,17.240742,194278,
S_Ts-2,1,"PROFILE MATCH ()-[t:STOPS_AT]->(s:Station) WHERE s.name IS NOT NULL AND t.code IS NOT NULL RETURN DISTINCT t.code, s.name",before,retrieval,memgraph,1035.5106919999998,5675074,
S_Ts-2,2,"PROFILE MATCH (ts:TrainService)-[t:STOPS_AT]->(s:Station) WHERE ts.type CONTAINS ""Nightjet"" RETURN DISTINCT ts.number, ts.type, t.code",before,retrieval,memgraph,43.295787,200599,
S_Ts-2,3,"PROFILE MATCH (ts:TrainService) WHERE ts.type CONTAINS ""Nightjet"" RETURN DISTINCT ts.number, ts.completely_cancelled",before,retrieval,memgraph,83.771461,194463,
S_Ts-2,4,"PROFILE MATCH (ts:TrainService) WHERE ts.type CONTAINS ""Sprinter"" RETURN DISTINCT ts.number, ts.operator",before,retrieval,memgraph,149.95962500000002,356326,
S_Ts-2,1,"PROFILE MATCH ()-[t:STOPS_AT]->(s:Station) WHERE s.name IS NOT NULL AND t.code IS NOT NULL AND s.name = ""Innsbruck Hbf"" SET t.code = ""Rainbow""",before,update,memgraph,17.251438,194278,
